SystemA,SystemB,micro_hits@1,micro_hits@2,micro_hits@3,micro_hits@4,micro_hits@5,micro_hits@6,micro_hits@7,micro_hits@8,micro_hits@9,micro_hits@10,micro_mr,micro_mrr,macro_hits@1,macro_hits@2,macro_hits@3,macro_hits@4,macro_hits@5,macro_hits@6,macro_hits@7,macro_hits@8,macro_hits@9,macro_hits@10,macro_mr,macro_mrr,map,gm_map,Rprec,bpref,recip_rank,P_5,P_10,P_20,P_30,P_40,P_50,P_60,P_70,P_80,P_90,P_100,P_120,P_150,P_200,P_300,P_500,P_1000,recall_5,recall_10,recall_20,recall_30,recall_40,recall_50,recall_60,recall_70,recall_80,recall_90,recall_100,recall_120,recall_150,recall_200,recall_300,recall_500,recall_1000,infAP,gm_bpref,binG,G,ndcg,ndcg_rel,Rndcg,ndcg_cut_5,ndcg_cut_10,ndcg_cut_20,ndcg_cut_30,ndcg_cut_40,ndcg_cut_50,ndcg_cut_60,ndcg_cut_70,ndcg_cut_80,ndcg_cut_90,ndcg_cut_100,ndcg_cut_120,ndcg_cut_150,ndcg_cut_200,ndcg_cut_300,ndcg_cut_500,ndcg_cut_1000,map_cut_5,map_cut_10,map_cut_20,map_cut_30,map_cut_40,map_cut_50,map_cut_60,map_cut_70,map_cut_80,map_cut_90,map_cut_100,map_cut_120,map_cut_150,map_cut_200,map_cut_300,map_cut_500,map_cut_1000
wn18rr-rotate,wn18rr-interacte,0.04570477318826186,0.00023849823998215762,0.00010591980949663522,5.421562436609831e-05,6.317414295283212e-06,5.053618548496289e-07,4.975265611402127e-08,1.1537184441741539e-08,1.6569748832384923e-10,3.5666413326241885e-12,2.922015368686677e-109,7.949437848546629e-07,0.18333903876593263,0.0019671040854810514,0.0010866189288781204,3.458787046005121e-05,1.1743096109014098e-05,1.5725941882452754e-06,1.975569928178545e-07,4.52444525396823e-08,2.3361594990196344e-09,5.6847358061896816e-11,3.0563292046408443e-91,2.3393044766050758e-05,1.6065488799462697e-05,7.9243065717547e-103,0.16935156692769895,8.324715095572084e-108,2.3377284299440655e-05,2.7043283281146094e-05,7.477225326629432e-11,1.524267582812323e-14,1.9457861322221872e-20,1.1999742013902785e-23,3.5606032657447993e-28,6.124769921476555e-31,1.3145781234016968e-39,2.3168642545235274e-43,2.114052257118668e-42,7.390345235173214e-42,1.070588704421365e-42,3.531651300721083e-49,2.8276013496914383e-58,9.200420856653937e-79,4.4347780965142476e-94,3.9527447002084425e-113,1.2650371151264074e-05,6.242904000779457e-11,1.9060845868368163e-14,1.0653100038539574e-19,2.6880091236152026e-23,1.7058053865259925e-27,2.3280566187986592e-29,8.894940391387965e-39,1.0936368099345931e-42,3.3261935993710428e-43,1.8893865319745248e-45,1.278284583539489e-47,2.247462788455601e-54,1.0213931229634165e-60,4.94180323525683e-78,4.663458124210002e-87,8.324715095572084e-108,1.6065558740441463e-05,4.363926037415382e-104,2.0975344745598146e-28,2.0975344745598146e-28,4.8044633210634467e-29,7.900867152823569e-28,3.2703119465815444e-09,0.00016163072507181095,4.1121374431609667e-07,1.4119215736847609e-08,1.8385488395147626e-10,1.6362855744199297e-11,1.1481744802111313e-12,3.1283164836151983e-13,4.304908098457152e-15,6.652041367670634e-16,4.70549562467308e-16,1.8168821761000145e-16,4.159691119315393e-17,2.146893062767281e-18,9.013827865286884e-20,4.9699117112820867e-23,2.3993372323980865e-25,4.8044633210634467e-29,0.0014928156446175132,0.00018486197120062394,9.126071354181925e-05,5.316334119886867e-05,4.320549971707539e-05,3.5446244739916375e-05,3.2607300535769795e-05,2.653188810712536e-05,2.4435016064119008e-05,2.421238216271475e-05,2.3609221678328136e-05,2.2707275769418207e-05,2.1070315165292325e-05,1.9765573022715457e-05,1.7754135573852203e-05,1.684010172635966e-05,1.6065488799462697e-05
wn18rr-rotate,wn18rr-rescal,0.791888521359446,0.008962070062857644,6.016038700308962e-06,2.1076891859190704e-07,8.423527459037866e-10,1.2310450780344942e-12,1.0371067258096302e-14,1.0440501481171226e-15,2.2518230934499044e-18,4.4753820013789125e-22,2.3286925160838497e-113,3.093742774465213e-06,0.0485978116115171,6.856640359013259e-06,8.868545276456799e-10,1.2208627062322792e-11,1.4597792512052372e-13,1.6995654293541457e-16,3.185179471685091e-19,4.959952359416942e-20,2.824291043550361e-22,1.9145519619175134e-25,6.0843921660658055e-96,2.9241563319212066e-11,1.0031307676290322e-12,2.0292665949991442e-134,0.010642709203814727,9.244741637442441e-113,2.8996305573245612e-11,2.480933222002196e-08,3.1191158270281874e-18,9.966070686549551e-30,1.2575948171235193e-40,1.0435021963178857e-48,5.076143726809176e-54,5.637755775250093e-60,9.412783155924996e-68,8.661536047580499e-70,7.750400552216633e-70,1.1369091408465107e-68,3.079520090832122e-73,6.874462707775598e-78,5.323392612945436e-88,3.2572751421852446e-98,1.992762929691118e-105,1.6899801485224109e-112,2.4062400446306805e-14,1.1202013243401538e-25,3.168665853480789e-34,4.368558160291556e-43,6.084677925727598e-50,2.806867605260211e-52,8.305670439347943e-58,4.773249460778313e-66,4.607693414000497e-69,1.1949614507673186e-69,1.4292611742966353e-68,2.7466582819327533e-73,1.6410856706956327e-76,2.0007409386443008e-85,7.907643117435012e-95,3.5270234177789115e-105,9.244741637442441e-113,1.0031269562570503e-12,1.7268858928692054e-108,1.0943641571626823e-49,1.0943641571626823e-49,3.522617983821345e-51,2.587052939432398e-46,1.435115809933911e-16,1.2463501735092345e-10,4.896156655813347e-17,1.0460258933651801e-21,7.82406943242842e-26,1.5860796842781278e-28,4.773696334154932e-30,9.769238575405095e-32,3.590173546571816e-34,2.8107327902464766e-35,1.5484281790519036e-35,1.1880826379247067e-35,4.744215414726971e-37,3.623413804974565e-38,1.1864649733222183e-40,3.931817969239097e-44,8.998713688247404e-48,3.522617983821345e-51,4.7506412469624726e-08,3.016653626219612e-10,2.8887510578275653e-11,8.374039981201828e-12,4.61827703295183e-12,3.42810013522769e-12,2.686431949782823e-12,2.0239390477944612e-12,1.8025338473995675e-12,1.772055506590799e-12,1.7707338284572289e-12,1.595268871768086e-12,1.4855114932144418e-12,1.3215387594249542e-12,1.1603691813297589e-12,1.0576994235551898e-12,1.0031307676290322e-12
wn18rr-rotate,wn18rr-transe,0.0,1.5436559043139755e-285,3.1781524346841582e-136,1.6728833398414112e-76,9.759499304865378e-52,1.836256421233078e-35,1.9403405659790456e-26,3.515657939787702e-20,5.706532714079155e-18,4.172435834839865e-14,1.0881386866845955e-11,0.0,0.0,2.34687180263848e-267,9.127618407614005e-119,1.5222369922191637e-62,1.50602064132207e-39,1.6184376996367565e-24,8.499801821802551e-17,8.171510129509623e-12,8.7109571889914e-10,1.0579447049268514e-06,2.5981983034520157e-16,0.0,0.0,0.029527980399237954,0.0,1.0625171411214169e-30,0.0,1.0563763762317204e-42,7.325618167117212e-10,0.10003787507830689,0.5887188250148353,0.10213658690465065,0.04776088046947124,0.004629751641475146,0.004711469994770248,0.0019079049894854142,9.182522492721698e-05,1.502518140732953e-07,2.1329564814712764e-10,1.5123078355525089e-12,2.0889845058029755e-15,1.9937047365898008e-17,1.9073526518133743e-21,3.5000553131348024e-24,7.170841468568984e-38,1.9128774064786895e-05,0.1609640524473923,0.0007506719339822456,1.4197534894975968e-08,1.9348921460156393e-09,9.324719089354974e-13,9.687187917374636e-12,3.745246606136162e-12,7.630092063315886e-15,6.824330192296653e-19,1.5717510780576182e-22,5.576505662280037e-25,2.800318564804576e-28,4.195640209318095e-27,9.704219010495708e-30,1.0625171411214169e-30,0.0,2.980021561477344e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wn18rr-rotate,wn18rr-tucker,0.13422542592740744,0.6002191137753103,0.05308776999214154,0.006013082895733658,0.00034859625322777963,1.9394468241721713e-06,6.365555563370334e-08,6.855273832752277e-09,6.056082209402553e-11,1.0111378229332665e-13,8.84839394808003e-162,0.03149016801647242,0.07108874249696072,0.43389607556183873,0.026387421436682115,0.0024776248306754216,8.96271393951628e-05,5.237266246046634e-07,1.2359520367604848e-08,4.354963278216018e-10,6.4389445037419904e-12,2.4526255736886665e-14,9.862525482701388e-144,0.03649421868354471,0.007708709651489343,1.364239501337312e-133,0.2020464526998606,1.5784662383939407e-135,0.03683139155137884,0.00023835929416043844,2.263902331691232e-12,1.33736321611126e-18,1.140496684047458e-31,1.1328848092911881e-36,4.9754196376652156e-43,6.469201628313024e-49,5.411742907932243e-58,2.5980586160914915e-62,9.532265477619037e-62,2.8451854403979347e-64,1.199322949756906e-67,8.818475729236015e-73,3.73209960352986e-80,1.9879569619776532e-96,8.047069213674365e-120,6.4669569757623656e-136,1.2203623515457044e-05,4.515440692905862e-15,6.708587897446839e-22,1.9441201699694034e-32,2.051207003016015e-37,3.4996694629059445e-43,4.841233060589287e-48,2.258721747178415e-59,2.6674141497195966e-63,1.0783890016600758e-62,5.047651191484869e-66,1.0823662642872142e-68,7.342201338004627e-72,2.0606993190363738e-82,1.7591128855753363e-101,1.318337139337379e-116,1.5784662383939407e-135,0.0077087254535179416,5.235979895342535e-133,1.6812792464097688e-30,1.6812792464097688e-30,9.130162812110308e-31,5.355413427885014e-28,8.524874789903776e-06,0.034456529928606816,5.6809617469730705e-05,5.821142771973462e-07,1.7248790206249535e-09,1.1145659803010092e-10,4.56111624412964e-12,3.6108698093838177e-13,4.206453092213757e-15,5.297833557599475e-16,5.158339634457933e-16,1.250530956724357e-16,2.298954252356032e-17,3.899535784105503e-18,5.067020211582969e-20,1.877697873660089e-23,1.3929839115691136e-26,9.130162812110308e-31,0.2660759229499608,0.06106106174277785,0.031906012110054324,0.01940282655316825,0.016575806274717914,0.014092357996338303,0.012671896853650052,0.011055138403952818,0.010337186611797416,0.01037378367266518,0.010051696877756845,0.009693333695136789,0.009441261941876295,0.008962168620960848,0.008348010654731668,0.007978303914546387,0.007708709651489343
wn18rr-transe,wn18rr-atte,0.0,0.0,2.679515787362893e-169,1.0271774707257662e-109,1.342103062855329e-81,1.2489315383367566e-63,2.0012079123080406e-54,3.71908132836337e-52,1.988183377968648e-48,3.266594382056844e-40,2.0282459442535492e-09,0.0,0.0,8.457572869416844e-308,1.62570949509906e-153,5.756928341882744e-95,3.833007786262541e-68,5.810281075706407e-51,3.0264275986735764e-41,5.000687535918726e-39,3.2250686775391464e-36,3.599134073517895e-29,1.0218645724994472e-07,0.0,0.0,6.136898303542134e-83,0.0,5.153071741196311e-06,0.0,3.162071951203685e-70,2.4972147817577407e-31,2.0448817598120177e-24,3.980665990898664e-24,6.2911309953848886e-18,9.956211943962814e-19,1.1605826012183416e-15,2.504629607714192e-15,1.6087581600287828e-14,7.906962893559169e-13,3.564969140196322e-10,7.581919060771636e-07,2.4170501150669558e-05,0.00035039831021799347,0.0011396096677731575,0.9999999999999999,1.983295235826067e-05,4.9264904345548855e-67,8.620700046644006e-28,1.0536419716123533e-23,4.430821209658604e-23,6.55127165107533e-16,5.032482224537442e-17,8.076737609375701e-14,4.1895901376541357e-13,7.144451202803972e-13,4.095203418553388e-11,2.3632993687996584e-08,7.900764587194141e-06,9.302724043888045e-05,0.0017179764792812813,0.010865701745005592,0.6604731990754604,5.153071741196311e-06,0.0,2.5265695656257288e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wn18rr-transe,wn18rr-bique,0.0,0.0,8.2399076751623e-189,5.749817374153229e-127,4.6791317395278e-101,1.0703727483219132e-86,8.46674505784122e-73,3.4750389893991616e-68,1.0935325397780982e-64,3.356583621004331e-58,2.4493396850255186e-30,0.0,0.0,0.0,3.4251517762061196e-166,5.393068131230853e-106,1.84707996841767e-80,4.8965322885224214e-67,9.407987668991285e-54,2.826626040371237e-48,1.9383601489420566e-45,5.2569255567713246e-39,2.091325244057496e-24,0.0,0.0,5.439531703955331e-103,0.0,1.351130023636227e-11,0.0,2.867108151386444e-79,1.8583489411294125e-38,1.58307490457334e-28,1.819753703915378e-24,2.430194912846354e-20,1.7950743639777498e-18,3.4782743683056956e-15,9.24561682489069e-15,1.5346284843965932e-13,3.722256677355864e-11,1.3052030107739325e-08,6.377275640569926e-07,2.898033258939047e-07,1.488636546620889e-05,0.0014139737854518282,0.7475893896199489,9.121047561473178e-08,3.8333537064977295e-78,2.3691963172258318e-36,5.526123430186585e-30,8.88328333315894e-24,2.9438582837925055e-17,1.3995914013412148e-14,2.0060591248183906e-11,2.5189227479282223e-11,6.073804106357818e-10,5.6309957771414414e-08,9.510773118063562e-06,0.00016169500542800706,0.0001102362027232329,0.002036059098857491,0.16322326155121444,0.02884906291750201,1.351130023636227e-11,0.0,2.1111914749475137e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wn18rr-transe,wn18rr-compgcn,0.0,2.0946005337621635e-290,8.180013067760938e-136,7.688106437247215e-77,3.3911689760552716e-51,1.0820431894899386e-33,1.2425841930865861e-24,1.9075777204339134e-18,3.372196952120054e-15,2.5107664047197123e-11,1.400880754051734e-60,0.0,0.0,1.2152975192854156e-271,1.0819999865939807e-119,1.7830739950768723e-62,4.4968069685480755e-39,3.3214516584868e-23,2.095140771777399e-15,1.0383495775668711e-10,3.152612398002405e-08,2.1315515454090643e-05,1.0873566803740316e-62,0.0,0.0,3.0638236653942462e-09,0.0,8.897859827168352e-98,0.0,2.9297666798926335e-42,4.110150566085885e-08,0.16392729345762108,0.5071700164312425,0.0016641625878259154,4.614094612831655e-05,9.736909100163071e-08,2.84473545370393e-10,1.6050135804975032e-12,9.014148908396319e-16,1.1494872960905033e-20,4.16736162551413e-27,4.869966899335339e-30,3.7603223752402753e-38,7.714004121673918e-48,8.928697851846208e-74,1.4163932361368278e-101,9.330663319877314e-38,0.00031900891335985836,0.10190952609717843,1.3095350731531262e-05,1.0589287944905065e-11,7.647117935136394e-15,1.890751457414321e-20,8.02636092635209e-24,6.276640624609483e-27,1.0596001313285828e-31,8.965761423326218e-38,8.492641878195342e-46,7.608334236711581e-48,9.128064842931055e-58,3.7122462324279523e-66,8.277903029508004e-80,8.897859827168352e-98,0.0,6.108901404559899e-97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wn18rr-transe,wn18rr-complex,0.0,4.057926794398697e-272,2.7350727350709538e-123,4.1613123908949084e-72,3.561651701532607e-45,5.786521293322512e-30,2.8476953246720627e-22,4.07640013323756e-16,5.998944717974886e-14,4.825349981151771e-10,1.3406086575950677e-99,0.0,0.0,2.267144238003306e-253,4.7567342662032976e-107,5.16807738644789e-58,1.3591855469477704e-33,3.5516143028936606e-20,3.3640232141277087e-13,3.46926473615627e-08,2.6493796501947605e-06,0.0008291076606491972,2.4236201535007624e-100,0.0,0.0,1.2824867952488195e-17,0.0,3.358673918710332e-117,0.0,2.9499947854217933e-37,3.2171572006385055e-07,0.5063959814063721,0.07167735251872921,0.00018755718372464038,5.337453731821634e-06,9.53795370096173e-10,5.967037731540157e-11,5.2235105366593695e-14,2.0205416741066048e-17,3.3117213159708325e-22,2.4522062411033752e-26,2.940257270579283e-32,3.1081673505007843e-43,2.421554852505373e-58,9.65900353022273e-86,3.561870612663188e-114,7.636873326132099e-30,0.01583948090959679,0.001522753099644942,3.429937988825165e-11,1.6177149378124405e-18,3.2963426521904847e-21,1.8079408505058688e-29,3.158931911103451e-31,2.079487599332794e-35,1.1547409537831677e-39,7.175135085544758e-45,2.4352912286812128e-49,1.3268649480155705e-55,3.364600893428317e-68,5.653499015423202e-79,2.8780753627023587e-99,3.358673918710332e-117,0.0,7.465714637217212e-116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wn18rr-transe,wn18rr-conve,0.0,6.167312405331261e-214,6.241486655479672e-68,3.9152675964122633e-23,4.581309022516496e-09,0.009045053346154682,0.5104255345950423,0.37176746799190163,0.033987438085635355,0.00017199735321238242,2.8783326694472055e-144,0.0,0.0,1.521536054756811e-204,6.1242080968557855e-62,1.1773276489829203e-19,4.09132966054082e-07,0.08243044126005845,0.5989847478723054,0.028251658837673048,0.0006061579356912403,3.9239913345596337e-07,2.056322258325358e-133,0.0,0.0,1.1666431418122302e-80,0.0,6.410190415013605e-182,0.0,7.1127792998246895e-09,0.0002890036301853121,3.1424600252483298e-21,5.3285265152619114e-33,5.2155749116437874e-49,9.71885255252411e-54,3.9850079580826487e-64,3.854419891140453e-74,6.037354276438422e-82,8.815708423593836e-87,1.2562027415369139e-96,1.741215331860003e-102,6.379965623021032e-109,2.36553036728138e-122,5.874969407773976e-146,1.6724612643467453e-167,8.001206227639578e-180,2.925801060036159e-06,1.6198699974465013e-08,2.7447885535586947e-33,1.2212495455338914e-51,2.6585327098091814e-70,6.31707685682868e-75,7.362752959735397e-88,1.199633802483028e-94,2.6389341878330505e-101,5.040862318124672e-107,1.0306317071921465e-114,1.4073767375125094e-123,4.5759028444077335e-130,2.237065634469547e-141,4.768913176686499e-153,3.543071348722255e-167,6.410190415013605e-182,0.0,1.586608675755891e-176,5.658425580541584e-262,5.658425580541584e-262,1.4974903425467862e-259,8.988514092376046e-266,0.0,0.0,0.0,0.0,1.4074372646357961e-302,2.5987579049260177e-293,2.190195522953144e-290,1.1593931853750141e-284,2.9624235559668255e-281,4.221266140778203e-279,1.8031835989781548e-277,1.4967584555231782e-276,1.1211855059381795e-273,8.18717420166483e-272,4.542097499964735e-268,8.800612371347346e-265,3.3202225141815827e-262,1.4974903425467862e-259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wn18rr-transe,wn18rr-distmult,0.0,2.5105933896745202e-228,6.578716086056484e-92,1.0590730983841337e-44,2.957776539475873e-28,5.000753613225504e-16,4.1108634346395355e-09,5.093240819879632e-06,9.352802594497748e-05,0.013682573238921395,7.5339072805174725e-109,0.0,0.0,5.064197730863891e-218,4.8961525435104976e-83,2.295881061973844e-38,1.4071490918412054e-22,6.647291002833467e-11,2.7534711890318614e-05,0.006266098830804834,0.04743354031541507,0.6855966389682446,5.138864871376239e-89,0.0,0.0,1.234800213468537e-36,0.0,5.141934122658822e-131,0.0,4.0519241055967e-26,0.04439156996326823,0.005161679559623234,7.782432365910726e-09,3.3641293285771163e-17,9.447020392486203e-22,5.882094391603504e-27,2.760063577072033e-32,1.8846022574906783e-37,1.7632849629387022e-41,1.0576278407535817e-48,1.2259092360358648e-56,4.991282919575018e-62,5.365134627232363e-75,1.4620839222305305e-95,4.5566139776990923e-119,7.390039679395354e-133,8.5263551742276e-21,0.739246002971492,1.4718328470638554e-09,2.7656310973771164e-22,2.43853790161539e-33,8.944828092714638e-38,7.850734508223015e-46,2.5593829753809626e-50,1.2224266010442246e-54,2.1216125943123607e-59,1.9128262951341336e-66,7.583039619267087e-76,1.2064311310483718e-80,8.551688666836546e-91,1.3005632620341791e-102,1.503413412509865e-117,5.141934122658822e-131,0.0,2.343359618569895e-128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wn18rr-transe,wn18rr-hake,0.0,0.0,8.162601057076003e-180,1.2582726336944497e-122,5.038472655667111e-97,2.4718051335741398e-79,2.5313843125768305e-70,1.7516264755526903e-62,4.228340796567836e-58,3.090783105436639e-52,2.0089194548017213e-46,0.0,0.0,8.47735293573531e-282,2.914686795969285e-143,2.150827157552654e-89,6.751185094002445e-69,1.8849744421391662e-52,3.794803838145541e-44,6.359994784661218e-37,3.893440047704776e-33,1.0289487324542067e-27,1.0049773787284207e-44,0.0,0.0,2.9723936988009935e-48,0.0,3.775476257811765e-13,0.0,1.883699003509963e-68,1.3543553129904284e-27,1.3837768234553322e-17,5.425049916887317e-15,1.6713111580489358e-11,3.8019823801140544e-10,3.2312361768477376e-08,1.475792589994254e-08,1.6367945749250073e-07,5.105597060370842e-06,0.0001441449696696662,0.0029751019981102953,0.00788345985445178,0.07664003826457892,0.3097668768643466,0.49798496179140794,0.00015584432691859653,4.014803597504971e-75,3.0206501676017494e-33,3.469378132352466e-20,7.334221105976915e-16,1.7845093954045807e-11,3.251401187106278e-10,8.66443758814749e-08,4.613256047799203e-08,2.7598394365316174e-07,6.130652989938774e-06,0.0003269094190893279,0.007808890010576323,0.012102417180569432,0.15537532285001338,0.9551036291127546,0.002809740998371009,3.775476257811765e-13,0.0,3.7741659284152495e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wn18rr-transe,wn18rr-hitter,0.0,0.0,1.6445832490899482e-183,6.082872951013285e-125,9.557022694349911e-101,1.0388497590059898e-84,5.2549989638805624e-71,2.913882496340875e-65,6.673771680524712e-60,3.423360300554601e-53,7.456053188574104e-08,0.0,0.0,0.0,3.048305091702486e-163,1.575126452677215e-106,1.0144724225503125e-81,3.235436843391633e-66,2.5537149523344533e-53,3.041490884628591e-48,8.684395224734119e-44,5.420476635415801e-37,4.212062770321079e-09,0.0,0.0,5.82957013974872e-38,0.0,7.17401050119176e-18,0.0,4.197158934454452e-78,1.2559352174071e-33,2.1950162616169566e-19,9.385566792332575e-14,3.541132889288095e-09,6.75210282653152e-09,6.360347379684179e-07,7.1652458359988365e-06,6.284805509865881e-06,0.00011455175855233775,0.004217167067007669,0.05949622093666658,0.39201616712938436,0.9426240744975243,0.04806176210047299,3.150543864779464e-08,2.9818944118814785e-17,8.336252415718286e-82,8.778303140179777e-36,7.5014620810318e-20,1.1747614043367224e-11,1.3410894956798075e-06,3.0581495736680267e-06,0.0005484779345470384,0.0037694220120907435,0.00405058747575949,0.03286395209214755,0.25645456870539357,0.8215219116150354,0.3560816287516011,0.07000401062297908,0.000395713407473797,8.382716104748392e-11,7.17401050119176e-18,0.0,3.617554195188693e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wn18rr-transe,wn18rr-interacte,0.0,1.4302106398354294e-262,2.2821409688873644e-115,6.000768559860543e-57,6.700342721099006e-32,1.0543298317849506e-17,9.338606153343303e-10,1.964093020767737e-05,0.002411545262778865,0.1740938403404825,3.406450078454041e-163,0.0,0.0,9.261878712530425e-250,1.66325655450855e-102,6.790524536031926e-45,1.0993722805560223e-22,1.2467802374165255e-10,0.0001089345609648092,0.04739985952648947,0.4516138097009922,0.29513283080404895,3.9579335264432555e-155,0.0,0.0,9.284060614290387e-69,0.0,2.4056015731470174e-206,0.0,3.777574662677943e-27,0.27794521373366626,3.497254473719145e-05,4.6647277176299156e-11,3.9626284302991565e-21,1.5268514369944174e-26,1.8696898279765955e-33,5.576387852673408e-41,1.73314730201864e-46,3.6948553776849383e-50,4.1275851035465066e-58,1.1819093332105919e-63,2.7530713230892045e-73,1.19769357725844e-90,1.0895405777522369e-122,5.020028017887702e-167,8.428234892329349e-208,3.828067122708524e-21,0.08614303597654213,5.761061257329719e-16,5.721718838811727e-29,2.970573055375293e-44,8.294375151594738e-52,1.8703619299400337e-60,1.6671419296889869e-68,7.097409855229003e-75,1.6333867781878092e-81,1.7034354411991024e-91,1.2742924287109046e-102,7.859986618658662e-115,6.317320844835091e-130,2.768593493479441e-150,8.254732359800733e-174,2.4056015731470174e-206,0.0,5.930421954323499e-203,7.39902905674266e-310,7.39902905674266e-310,1.548962287620422e-308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.548962287620422e-308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wn18rr-transe,wn18rr-rescal,0.0,9.797715742678965e-261,3.3072107356600957e-106,6.881108427518522e-49,4.141859790040063e-25,3.777122609889822e-12,1.0292601030356036e-05,0.012364289534842707,0.205150071010829,0.49328816185871494,4.380383542582287e-143,0.0,0.0,7.976778798823997e-235,1.0990767463896593e-85,5.683737193621275e-34,2.1333642999769908e-14,7.109882035361713e-05,0.24294198686642668,0.45858361385303814,0.04728357316821972,7.858573312911436e-05,1.5817824719586707e-134,0.0,0.0,2.965432414815816e-75,0.0,4.586300484368786e-186,0.0,7.075023103933367e-19,0.5952870873023897,4.364774244647588e-10,8.92947600212517e-19,2.6482946795032217e-35,1.858624368747477e-41,5.760889480041897e-50,2.674714633928521e-57,1.899203813739555e-61,3.152228845834933e-67,3.2769191445282714e-76,3.896445979948151e-88,3.9275042976838156e-97,2.644366933811579e-114,7.0082493272735e-141,1.895393947451982e-170,4.3370519349944435e-188,9.160990280417222e-13,2.550118122427234e-06,3.8281695073932e-30,3.4097640626194845e-48,2.1692781035333177e-68,1.5088778485327607e-72,1.0561307572696254e-84,3.3056495473316833e-90,7.713076839526719e-94,3.171609625367559e-100,2.6411666893384155e-106,1.3278417177301565e-117,3.342131999553325e-125,1.5949489597351943e-141,1.6181402889035606e-153,2.544872266647571e-168,4.586300484368786e-186,0.0,2.334127155889025e-183,3.220580350748069e-278,3.220580350748069e-278,2.0882000208288983e-276,9.24799126460252e-283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1269586497991991e-304,3.6933138097078075e-302,9.192131779924004e-301,2.085413158537916e-298,8.941906332904984e-296,7.118588990288317e-292,4.542452678470098e-290,1.6017741225699607e-286,8.001492045208292e-285,1.1858499469077805e-280,2.0882000208288983e-276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
